samp_name	biosamples_accession	sample_alt_lab_ids	source_mat_id	tissue_type	molecular_sex	molecular_sex_reference	samp_taxon_common	samp_taxon_ID	specific_host	latitude	longitude	geo_loc_name	site_name	sample_age	sample_age_upper	sample_age_lower	sample_age_inference_methods	c14_age	c14_age_sd	c14_lab_code	sample_age_reference	sample_age_notes	nuclear_sequencing_platform	nuclear_library_strategy	nuclear_depth_of_coverage	nuclear_damage_treatment	nuclear_lib_strandedness	nuclear_reference	mt_sequencing_platform	mt_library_strategy	mt_targeted_region	mt_depth_of_coverage	mt_damage_treatment	mt_lib_strandedness	mt_accession	mt_reference	curator_comments	curated_by	curation_complete
Herxheim8	SAMEA113400685	KD039, aHERX8-DEU	Hxh16	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	49.1456391	8.2135861	Germany	Herxheim	7138.5	7256	7021	radiocarbon dating	6243	26	OxA-43324	https://doi.org/10.1126/science.adn2094		ILLUMINA	WGS	1.43	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	167.34	not applicable	not applicable	missing	https://doi.org/10.1126/sciadv.adj0954	mtDNA in sample_alt_lab_ids. mtDNA sequence provided in a common alignment at publicly available at https://figshare.com/articles/dataset/Ancient_mitogenomes_from_Pre-Pottery_Neolithic_Central_Anatolia_and_the_effects_of_a_Late_Neolithic_bottleneck_in_sheep_i_Ovis_aries_i_/24552790	Kevin	yes
Hungate1	SAMEA113400686	VEM110, aHUNG1-GBR	48302	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	53.9590444	-1.0765495	United Kingdom	Hungate	800	1000	600	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.65	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	121.71	not applicable	not applicable	missing	https://doi.org/10.1126/sciadv.adj0954	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). mtDNA in sample_alt_lab_ids. mtDNA sequence provided in a common alignment at publicly available at https://figshare.com/articles/dataset/Ancient_mitogenomes_from_Pre-Pottery_Neolithic_Central_Anatolia_and_the_effects_of_a_Late_Neolithic_bottleneck_in_sheep_i_Ovis_aries_i_/24552790	Kevin	yes
Kazbeg10	SAMEA113400690	AH046, aKZB10-GEO	MM CG11	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	42.746109	44.623487	Georgia	Tamara Fort	900	1100	700	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.45	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	93.14	not applicable	not applicable	missing	https://doi.org/10.1126/sciadv.adj0954	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). mtDNA in sample_alt_lab_ids. mtDNA sequence provided in a common alignment at publicly available at https://figshare.com/articles/dataset/Ancient_mitogenomes_from_Pre-Pottery_Neolithic_Central_Anatolia_and_the_effects_of_a_Late_Neolithic_bottleneck_in_sheep_i_Ovis_aries_i_/24552790	Kevin	yes
Kazbeg11	SAMEA113400691	AH047, aKZB11-GEO	MM CG12	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	42.746109	44.623487	Georgia	Tamara Fort	900	1100	700	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.44	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	104.34	not applicable	not applicable	missing	https://doi.org/10.1126/sciadv.adj0954	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). mtDNA in sample_alt_lab_ids. mtDNA sequence provided in a common alignment at publicly available at https://figshare.com/articles/dataset/Ancient_mitogenomes_from_Pre-Pottery_Neolithic_Central_Anatolia_and_the_effects_of_a_Late_Neolithic_bottleneck_in_sheep_i_Ovis_aries_i_/24552790	Kevin	yes
Kazbeg2	SAMEA113400692	KD174, aKZB02-GEO	MM CG14	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	42.746109	44.623487	Georgia	Tamara Fort	900	1100	700	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	1.24	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	104.87	not applicable	not applicable	missing	https://doi.org/10.1126/sciadv.adj0954	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). mtDNA in sample_alt_lab_ids. mtDNA sequence provided in a common alignment at publicly available at https://figshare.com/articles/dataset/Ancient_mitogenomes_from_Pre-Pottery_Neolithic_Central_Anatolia_and_the_effects_of_a_Late_Neolithic_bottleneck_in_sheep_i_Ovis_aries_i_/24552790	Kevin	yes
Kilpheder2	SAMEA113400693	VEM225, aKILP2-GBR	Kil'96 #091	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	57.1508548	-7.3906365	United Kingdom	Kilpheder	900	1100	700	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.47	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	85.87	not applicable	not applicable	missing	https://doi.org/10.1126/sciadv.adj0954	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). mtDNA in sample_alt_lab_ids. mtDNA sequence provided in a common alignment at publicly available at https://figshare.com/articles/dataset/Ancient_mitogenomes_from_Pre-Pottery_Neolithic_Central_Anatolia_and_the_effects_of_a_Late_Neolithic_bottleneck_in_sheep_i_Ovis_aries_i_/24552790	Kevin	yes
Kilpheder3	SAMEA113400694	VEM227, aKILP3-GBR	Kil'96 #303	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	57.1508548	-7.3906365	United Kingdom	Kilpheder	900	1100	700	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.44	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	75.07	not applicable	not applicable	missing	https://doi.org/10.1126/sciadv.adj0954	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). mtDNA in sample_alt_lab_ids. mtDNA sequence provided in a common alignment at publicly available at https://figshare.com/articles/dataset/Ancient_mitogenomes_from_Pre-Pottery_Neolithic_Central_Anatolia_and_the_effects_of_a_Late_Neolithic_bottleneck_in_sheep_i_Ovis_aries_i_/24552790	Kevin	yes
Mainz1	SAMEA113400701	KD026, aMAIN1-DEU	Mzr34	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	49.9928617	8.2472526	Germany	Mainz	1800	2000	1600	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	2.29	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	577.91	not applicable	not applicable	missing	https://doi.org/10.1126/sciadv.adj0954	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). mtDNA in sample_alt_lab_ids. mtDNA sequence provided in a common alignment at publicly available at https://figshare.com/articles/dataset/Ancient_mitogenomes_from_Pre-Pottery_Neolithic_Central_Anatolia_and_the_effects_of_a_Late_Neolithic_bottleneck_in_sheep_i_Ovis_aries_i_/24552790	Kevin	yes
Mainz2	SAMEA113400702	KD027, aMAIN2-DEU	Mzr48	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	49.9928617	8.2472526	Germany	Mainz	1800	2000	1600	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	1.29	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	229.19	not applicable	not applicable	missing	https://doi.org/10.1126/sciadv.adj0954	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). mtDNA in sample_alt_lab_ids. mtDNA sequence provided in a common alignment at publicly available at https://figshare.com/articles/dataset/Ancient_mitogenomes_from_Pre-Pottery_Neolithic_Central_Anatolia_and_the_effects_of_a_Late_Neolithic_bottleneck_in_sheep_i_Ovis_aries_i_/24552790	Kevin	yes
Mainz3	SAMEA113400703	KD030, aMAIN3-DEU	Mzm1	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	49.9928617	8.2472526	Germany	Mainz	1800	2000	1600	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	2.05	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	257.39	not applicable	not applicable	missing	https://doi.org/10.1126/sciadv.adj0954	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). mtDNA in sample_alt_lab_ids. mtDNA sequence provided in a common alignment at publicly available at https://figshare.com/articles/dataset/Ancient_mitogenomes_from_Pre-Pottery_Neolithic_Central_Anatolia_and_the_effects_of_a_Late_Neolithic_bottleneck_in_sheep_i_Ovis_aries_i_/24552790	Kevin	yes
Mainz4	SAMEA113400704	KD031, aMAIN4-DEU	Mzr821	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	49.9928617	8.2472526	Germany	Mainz	1800	2000	1600	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	2.11	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	384.43	not applicable	not applicable	missing	https://doi.org/10.1126/sciadv.adj0954	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). mtDNA in sample_alt_lab_ids. mtDNA sequence provided in a common alignment at publicly available at https://figshare.com/articles/dataset/Ancient_mitogenomes_from_Pre-Pottery_Neolithic_Central_Anatolia_and_the_effects_of_a_Late_Neolithic_bottleneck_in_sheep_i_Ovis_aries_i_/24552790	Kevin	yes
Marmara1	SAMEA113400705	KD067, aMARM1-TUR	Bag 19; Faunal ID 46	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	41.0	28.95	Turkey	Yenikapı	7881.5	7971	7792	radiocarbon dating	7062	42	UBA-33787	https://doi.org/10.1126/science.adn2094		ILLUMINA	WGS	1.21	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	122.12	not applicable	not applicable	missing	https://doi.org/10.1126/sciadv.adj0954	mtDNA in sample_alt_lab_ids. mtDNA sequence provided in a common alignment at publicly available at https://figshare.com/articles/dataset/Ancient_mitogenomes_from_Pre-Pottery_Neolithic_Central_Anatolia_and_the_effects_of_a_Late_Neolithic_bottleneck_in_sheep_i_Ovis_aries_i_/24552790	Kevin	yes
Marmara3	SAMEA113400706	KD069, aMARM3-TUR	MRY 3144-784	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	41.0	28.95	Turkey	Yenikapı	7881	8081	7681	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	1.14	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	304.22	not applicable	not applicable	missing	https://doi.org/10.1126/sciadv.adj0954	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). mtDNA in sample_alt_lab_ids. mtDNA sequence provided in a common alignment at publicly available at https://figshare.com/articles/dataset/Ancient_mitogenomes_from_Pre-Pottery_Neolithic_Central_Anatolia_and_the_effects_of_a_Late_Neolithic_bottleneck_in_sheep_i_Ovis_aries_i_/24552790	Kevin	yes
Marmara4	SAMEA113400707	KD070, aMARM4-TUR	Bag 655; Faunal ID 2771	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	41.0	28.95	Turkey	Yenikapı	7813.5	7929	7698	radiocarbon dating	6978	38	UBA-40261	https://doi.org/10.1126/science.adn2094		ILLUMINA	WGS	3.71	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	1022.83	not applicable	not applicable	missing	https://doi.org/10.1126/sciadv.adj0954	mtDNA in sample_alt_lab_ids. mtDNA sequence provided in a common alignment at publicly available at https://figshare.com/articles/dataset/Ancient_mitogenomes_from_Pre-Pottery_Neolithic_Central_Anatolia_and_the_effects_of_a_Late_Neolithic_bottleneck_in_sheep_i_Ovis_aries_i_/24552790	Kevin	yes
Marmara5	SAMEA113400708	KD071, aMARM5-TUR	Bag 157; Faunal ID 629	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	41.0	28.95	Turkey	Yenikapı	7884	8084	7684	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.69	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	452.11	not applicable	not applicable	missing	https://doi.org/10.1126/sciadv.adj0954	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). mtDNA in sample_alt_lab_ids. mtDNA sequence provided in a common alignment at publicly available at https://figshare.com/articles/dataset/Ancient_mitogenomes_from_Pre-Pottery_Neolithic_Central_Anatolia_and_the_effects_of_a_Late_Neolithic_bottleneck_in_sheep_i_Ovis_aries_i_/24552790	Kevin	yes
Marmara6	SAMEA113400709	KD072, aMARM6-TUR	Bag 151; Faunal ID 576	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	41.0	28.95	Turkey	Yenikapı	7884	8084	7684	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.01	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	10.55	not applicable	not applicable	missing	https://doi.org/10.1126/sciadv.adj0954	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). mtDNA in sample_alt_lab_ids. mtDNA sequence provided in a common alignment at publicly available at https://figshare.com/articles/dataset/Ancient_mitogenomes_from_Pre-Pottery_Neolithic_Central_Anatolia_and_the_effects_of_a_Late_Neolithic_bottleneck_in_sheep_i_Ovis_aries_i_/24552790	Kevin	yes
Marmara7	SAMEA113400710	KD073, aMARM7-TUR	Bag 1011; Faunal ID 4019	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	41.0	28.95	Turkey	Yenikapı	7952	8152	7752	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.2	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	97.84	not applicable	not applicable	missing	https://doi.org/10.1126/sciadv.adj0954	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). mtDNA in sample_alt_lab_ids. mtDNA sequence provided in a common alignment at publicly available at https://figshare.com/articles/dataset/Ancient_mitogenomes_from_Pre-Pottery_Neolithic_Central_Anatolia_and_the_effects_of_a_Late_Neolithic_bottleneck_in_sheep_i_Ovis_aries_i_/24552790	Kevin	yes
Marmara8	SAMEA113400711	KD074, aMARM8-TUR	Bag 1026; Faunal ID 4054	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	41.0	28.95	Turkey	Yenikapı	7868.5	7941	7796	radiocarbon dating	7046	25	OxA-43240	https://doi.org/10.1126/science.adn2094		ILLUMINA	WGS	0.12	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	47.24	not applicable	not applicable	missing	https://doi.org/10.1126/sciadv.adj0954	mtDNA in sample_alt_lab_ids. mtDNA sequence provided in a common alignment at publicly available at https://figshare.com/articles/dataset/Ancient_mitogenomes_from_Pre-Pottery_Neolithic_Central_Anatolia_and_the_effects_of_a_Late_Neolithic_bottleneck_in_sheep_i_Ovis_aries_i_/24552790	Kevin	yes
Mentese11	SAMEA113400712	MS6, aMNT11-TUR	Sq 15, Layer 105, #626, Upper Phase; MS6	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	40.277153	29.52368	Turkey	Menteşe	7650	7850	7450	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.09	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	11.93	not applicable	not applicable	missing	https://doi.org/10.1126/sciadv.adj0954	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). mtDNA in sample_alt_lab_ids. mtDNA sequence provided in a common alignment at publicly available at https://figshare.com/articles/dataset/Ancient_mitogenomes_from_Pre-Pottery_Neolithic_Central_Anatolia_and_the_effects_of_a_Late_Neolithic_bottleneck_in_sheep_i_Ovis_aries_i_/24552790	Kevin	yes
Mentese6	SAMEA113400713	MS1, aMNT06-TUR	Sq 15, Layer 105, #626; MS1	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	40.277153	29.52368	Turkey	Menteşe	7883	7974	7792	radiocarbon dating	7066	42	UBA-47124	https://doi.org/10.1126/science.adn2094		ILLUMINA	WGS	2.1	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	110.88	not applicable	not applicable	missing	https://doi.org/10.1126/sciadv.adj0954	mtDNA in sample_alt_lab_ids. mtDNA sequence provided in a common alignment at publicly available at https://figshare.com/articles/dataset/Ancient_mitogenomes_from_Pre-Pottery_Neolithic_Central_Anatolia_and_the_effects_of_a_Late_Neolithic_bottleneck_in_sheep_i_Ovis_aries_i_/24552790	Kevin	yes
Mentese7	SAMEA113400714	MS2, aMNT07-TUR	Sq 12, Layer 101, #604; MS2	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	40.277153	29.52368	Turkey	Menteşe	7650	7850	7450	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	2.48	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	32.45	not applicable	not applicable	missing	https://doi.org/10.1126/sciadv.adj0954	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). mtDNA in sample_alt_lab_ids. mtDNA sequence provided in a common alignment at publicly available at https://figshare.com/articles/dataset/Ancient_mitogenomes_from_Pre-Pottery_Neolithic_Central_Anatolia_and_the_effects_of_a_Late_Neolithic_bottleneck_in_sheep_i_Ovis_aries_i_/24552790	Kevin	yes
